ID,CENTER,FY,SIC,NAICS,STATE,PRODUCTS,EC_plant_cost,EC_plant_usage
LE0259,LE,2007,2834,325412,PA,Pharmaceuticals,287124,3789744
LE0260,LE,2007,3594,333996,PA,Fluid Power Products,103074,1586200
LE0261,LE,2007,3399,331314,PA,Aluminum powder,290817,5593200
LE0262,LE,2007,2099,312120,PA,Progressive adult beverages,1354751,24955000
LE0263,LE,2007,3321,331110,NJ,Ductile iron pipes,1668385,21059837
LE0264,LE,2007,3087,325211,PA,Thermoplastic Compounds,560464,7112361
LE0265,LE,2007,3585,333415,PA,Waste Oil Furnaces,119745,1910400
LE0266,LE,2008,2541,337212,PA,"Custom point of purchase displays, kiosks, and retail environments",73563,1088400
LE0267,LE,2008,2086,312112,PA,bottled water,3613312,70230247
LE0268,LE,2008,3691,335911,PA,Batteries,781167,17028555
LE0269,LE,2008,2759,323111,PA,flexible packaging,264450,4946939
LE0270,LE,2008,2653,322211,PA,Corrugated Shipping Containers,375249,7948178
LE0271,LE,2008,3357,331318,PA,"Aluminum Wire, Cable",1003535,18788000
LE0272,LE,2008,3353,331315,PA,rolled and coated aluminum,540554,11567403
LE0273,LE,2008,3629,335999,NJ,aircraft power inverter,134445,1211243
LE0274,LE,2008,3399,331492,PA,Production of Metal Concentrates,125663,2158420
LE0275,LE,2008,3451,332721,PA,Precision Machined Parts,239298,3859200
LE0276,LE,2008,3089,424130,NJ,Plastic Closures,1211828,10727175
LE0277,LE,2008,3496,332618,NJ,Equipment used for biomedical research,228931,2289631
LE0278,LE,2008,3534,333921,PA,Elevator,564671,10147970
LE0279,LE,2008,3322,331511,PA,Electrical Fittings,373875,5764955
LE0280,LE,2008,3599,332710,PA,Specialty machine components,299292,6899317
LE0281,LE,2008,3743,333911,NJ,Transit related components,104855,924200
LE0282,LE,2009,3412,332431,NJ,steel containers,759982,6402132
LE0283,LE,2009,3312,331221,PA,stainless steel products,1092602,25380000
LE0284,LE,2009,2064,311352,PA,"confections, snacks",326152,7333200
LE0285,LE,2009,3949,339920,PA,Park and Recreation equipments,570714,5947200
LE0286,LE,2009,2672,322220,NJ,packing list envelops,361899,3127258
LE0287,LE,2009,3089,326199,PA,closures cores and containers,1358228,18092630
LE0288,LE,2009,3446,332323,PA,Aluminium Ornamental Fences,211872,2932896
LE0289,LE,2009,2834,325412,NJ,pharmaceutical,135757,1295520
LE0290,LE,2009,2024,311520,PA,Novelty Ice Products,647224,147968000
LE0291,LE,2009,2295,313310,PA,High Performance Engineered Yarn,290593,5475432
LE0292,LE,2009,3645,335122,PA,fluorescent and HID light fixtures,213736,3031924
LE0293,LE,2009,3291,327910,PA,Industrial wire brushes,220203,4688400
LE0294,LE,2010,2851,325510,PA,house paint,310720,4597500
LE0295,LE,2010,2434,337110,PA,kitchen cabinet component and parts,495714,5581600
LE0296,LE,2010,3088,326191,PA,fiberglass bathtubs and showers,165671,2461200
LE0297,LE,2010,3561,333911,PA,metering motors,183718,2641958
LE0298,LE,2010,2086,312112,PA,Bottled water,707214,20040062
LE0299,LE,2010,3991,323111,PA,year books,128980,4213699
LE0300,LE,2010,2099,311999,NJ,Dietary Supplements,237447,1956933
LE0301,LE,2010,3083,326113,PA,Vinyl film,737130,14397600
LE0302,LE,2010,3556,333241,PA,Aseptic products(food),1008987,22276800
LE0303,LE,2010,2653,322211,PA,secondary co-packer,80178,1120000
LE0304,LE,2010,3599,332710,PA,elevator and mining parts,93132,1912957
LE0305,LE,2010,2732,323117,PA,books,742841,13905600
LE0306,LE,2010,3399,331314,PA,Aluminum powder,290817,5593200
LE0307,LE,2010,3297,327120,PA,injection molded ceramics,231047,2376288
LE0308,LE,2010,3086,326150,PA,Fire fighting foam,60851,431036
LE0309,LE,2010,2026,311511,PA,fluid milk,532726,8462709
LE0310,LE,2010,3399,331492,PA,Magnesium powder,215134,2557500
LE0311,LE,2011,3841,339113,PA,medical devices,476233,5594945
LE0312,LE,2011,2033,311421,PA,Fruit Prep,348731,5434372
LE0313,LE,2011,2241,313220,PA,Narrow  fabrics,367948,4325953
LE0314,LE,2011,2431,321911,PA,Wood doors,414816,4522200
LE0315,LE,2011,2053,311411,PA,Frozen Food,1061733,18520951
LE0316,LE,2011,2679,322299,PA,Party Decorations and Novelties,145472,3651872
LE0317,LE,2011,3083,326113,PA,Vinyl Film,737130,14397600
LE0318,LE,2011,2674,322220,PA,Mltiwall paper bags,336720,4185800
LE0319,LE,2011,2047,311111,NJ,Canned Cat/Dog Food,545259,5149664
LE0320,LE,2011,2759,323111,PA,Flexible Packaging,292703,5149664
LE0321,LE,2011,3724,336412,PA,Jet Engine Blades/Vanes,211606,2590000
LE0322,LE,2011,2841,325611,PA,Cleaning and Sanitization Products,68859,843072
LE0323,LE,2011,2087,311942,PA,Food Flavors,176710,2771113
LE0324,LE,2011,2511,337122,PA,Wood Furniture,117974,1363740
LE0325,LE,2011,3841,339112,PA,Medical Devices,319682,4425000
LE0326,LE,2011,3764,336415,NJ,Pressure Vessels,144169,1252480
LE0327,LE,2011,3711,336120,PA,Lass 80 Heavy Duty Trucks,767104,11218000
LE0328,LE,2011,3679,334419,PA,Switches and Connectors,239733,3132577
LE0329,LE,2011,3321,331511,PA,Gray and Ductile Castings,1125331,21492000
LE0330,LE,2011,3678,334417,PA,RF Cable Assemblies,31256,304080
LE0331,LE,2012,3312,331110,PA,Steel Bridges,508676,4924750
LE0332,LE,2012,3316,331221,PA,Carbon Flat Roll Products,73794,1054200
LE0333,LE,2012,3312,332312,PA,Plugs,60118,700000
LE0334,LE,2012,3272,327390,PA,Precast Concrete Parking Garages,405516,4153001
LE0335,LE,2012,3494,332996,NJ,Near net shape forgings and butt welded pipe fittings,916536,7325203
LE0336,LE,2012,2653,322211,PA,Corrugated Boxes and Point of Purchase Displays,139474,2631584
LE0337,LE,2012,3441,332312,PA,Custom Fabricated Products,157264,1175020
LE0338,LE,2012,2491,321114,PA,Railroad Ties,314840,5940377
LE0339,LE,2012,2033,311421,NY,Tomato Sauce,118976,1132912
LE0340,LE,2012,3714,423120,PA,Auto Parts,294019,3648974
LE0341,LE,2012,3492,332912,NJ,Pneumatic Valves,111951,1039860
LE0342,LE,2012,3841,339112,NJ,Medical Devices,2337421,26234796
LE0343,LE,2012,3081,326113,PA,Rooftop Membranes,964175,12807000
LE0344,LE,2012,3442,332321,PA,Door Manufacturing,56646,573040
LE0345,LE,2012,2241,313220,PA,Woven Narrow Fabrics,46720,497100
LE0346,LE,2012,3491,332911,PA,Valves,51548,716000
LE0347,LE,2012,2844,325611,NJ,Flavors and Fragrances,104432,1069566
LE0348,LE,2012,2099,311991,PA,Deli Salads,122721,954240
LE0349,LE,2012,3351,331420,PA,Rolled Copper Strip,586281,7311109
LE0350,LE,2012,3061,326291,PA,Custom Molded Rubber Parts,45205,355920
LE0351,LE,2013,3535,333999,PA,Self-Guided Vehicles,65269,688320
LE0352,LE,2013,3446,332323,PA,Metal Parts,266635,3626668
LE0353,LE,2013,3321,331511,PA,Gray Iron Castings,273280,4512909
LE0354,LE,2013,3325,331513,PA,Steel Casting,298179,3313095
LE0355,LE,2013,3561,333911,PA,Pumps ,165005,2607983
LE0356,LE,2013,3356,331491,PA,Metal strip and foil,145830,3064500
LE0357,LE,2013,2032,311422,NJ,Soup,1945565,16614700
LE0358,LE,2013,2084,312130,NJ,Wine and Grape Juice,50823,1979309
LE0359,LE,2013,3843,339114,NJ,Dental Burs,331039,4597760
LE0360,LE,2013,2752,323111,NJ,Printing/Mailing,150985,1980200
LE0361,LE,2013,5147,311612,NJ,Fresh Veal and Lamb,384470,4417231
LE0362,LE,2013,3321,331511,NJ,Ductile Iron Pipe,1350626,18252804
LE0363,LE,2013,3452,332722,PA,fasteners,375455,8728816
LE0364,LE,2013,2653,322211,NY,Corrugated Shipping Containers,586311,9150282
LE0365,LE,2013,2421,321999,NJ,Lumber,90266,1238942
LE0366,LE,2013,3483,332993,PA,Large Caliber Ammunition Metal Parts,2144030,30629000
LE0367,LE,2013,3821,334516,NJ,Mass Standards & Lab Equipment,166319,1548160
LE0368,LE,2013,3679,334419,PA,Electronic Components,748641,11178700
LE0369,LE,2013,3411,332431,PA,Metal Tins,244708,5715900
LE0370,LE,2014,3443,332313,PA,Fabricated Metal Products,140068,2067967
LE0371,LE,2014,2899,325199,PA,Specialty Chemical Packaging,156496,2100726
LE0372,LE,2014,3081,326113,PA,"Coated, Laminated and Metallized Films",173949,3098091
LE0373,LE,2014,3081,326113,PA,Siliconized Release Film,501757,8775132
LE0374,LE,2014,3562,332991,NJ,Roller and Spherical Bearings,342935,2507009
LE0375,LE,2014,3231,327215,PA,Laminated Windows and Window Frames,297456,4234050
LE0376,LE,2014,2051,311812,PA,Rolls & English Miffins,406162,6346281
LE0377,LE,2014,3089,326199,PA,Size Reduction of Polymers,722161,11248800
LE0378,LE,2014,3089,326199,NJ,Steel Drum,326611,4744236
LE0379,LE,2014,3559,333249,NJ,Extruded Tubing,145843,2082400
LE0380,LE,2014,3499,332999,NJ,Metal Fabrication,119885,2098081
LE0381,LE,2014,3496,332618,PA,Welded Chains,823134,10891398
LE0382,LE,2014,2013,311612,NJ,Salami,68794,606770
LE0383,LE,2014,2672,322220,PA,Converted Paper,335858,3042200
LE0384,LE,2014,3829,334514,PA,Instruments,771850,7844000
LE0385,LE,2014,2082,311942,NJ,Flavors & Fragrances,782046,6214416
LE0386,LE,2014,2087,311930,PA,Beverages,586944,9798786
LE0387,LE,2015,3444,332322,NJ,Aluminum trim coil,471880,6262658
LE0388,LE,2015,2841,325611,NJ,Detergents,98286,437440
LE0389,LE,2015,3398,332811,PA,Commercial Heat Treat Services,126758,1753850
LE0390,LE,2015,3315,331222,PA,Steel Wire and Related Products,266922,3692000
LE0391,LE,2015,2051,311812,PA,Breads and rolls,624337,8279760
LE0392,LE,2015,2671,326112,PA,Medical Packaging,262639,3490895
LE0393,LE,2015,3442,332321,PA,Garage doors and truck,74965,986096
LE0394,LE,2015,2051,311812,NJ,Portuguese Bread,462332,6257776
LE0395,LE,2015,3721,336411,PA,Helicopters,319431,5474398
LE0396,LE,2015,3221,327212,NJ,Scientific Glassware,78619,674844
LE0397,LE,2015,2657,322212,PA,fast food carton,128790,1888800
LE0398,LE,2015,2813,325120,NJ,High purity gases,225906,2622780
LE0399,LE,2015,3482,339113,NJ,Sterilization assurance products,481236,6106359
LE0400,LE,2015,3351,331420,NJ,Metal Powders,934999,11277448
LE0401,LE,2015,3086,326140,PA,Expanded Polystyrene,38503,482400
LE0402,LE,2015,3452,332722,PA,Rivet,43802,463900
LE0403,LE,2015,3599,332710,PA,Contract Manufacturing,46682,788235
LE0404,LE,2015,2679,322299,PA,paper converter,199050,2126260
LE0405,LE,2015,4952,221320,PA,Waste Water treatment,566833,10407445
LE0406,LE,2015,3315,331222,PA,Wire Products,215547,3716325
LE0407,LE,2016,3444,332322,PA,Sheet Metal,110933,1491600
LE0408,LE,2016,2952,324122,NJ,Asphalt Products,478381,5634214
LE0409,LE,2016,2891,325520,NJ,Pressure sensitive tape products,93587,946451
LE0410,LE,2016,4952,221320,PA,Treated Wastewater,572226,8148600
LE0411,LE,2016,2062,311221,PA,Sugar & Syrup,148399,2743008
LE0412,LE,2016,3519,333618,PA,Remanufactured Engines,206567,2796600
LE0413,LE,2016,3315,332618,PA,wire rope,363708,6327900
LE0414,LE,2016,2834,325412,NJ,Synvisc and Hectorol,596915,7362773
LE0415,LE,2016,3444,332999,PA,Welding and Fabrication,372365,4956087
LE0416,LE,2016,2011,311611,PA,Beef Products,1738600,36713584
LE0417,LE,2016,3585,333415,PA,Commercial Refrigerators,65893,810476
LE0418,LE,2016,3714,336310,PA,Engine Parts,3942586,51726895
LE0419,LE,2016,3082,326121,PA,PVC based products,1807365,29139662
LE0420,LE,2016,3451,332710,PA,Precision Machine parts,226001,3026286
LE0421,LE,2016,2273,314110,PA,Carpet,152438,2068800
LE0422,LE,2016,3544,332710,PA,Precision Metal / Plastic Components,154165,1815352
LE0423,LE,2016,3499,336360,PA,seat manufacturing for transit and Military,104617,1191936
LE0424,LE,2016,2759,323111,PA,Printed Polyethylene Bags,381789,6521237
LE0425,LE,2016,2752,323111,PA,Commercial printing,494779,7455600
LE0426,LE,2016,3444,332322,NJ,Metal Enclosure,500266,6614263
LE0427,LE,2017,2677,322230,PA,Envelope,133005,1731900
LE0428,LE,2017,3369,331529,NJ,Bronze Casting,200814,2533108
LE0429,LE,2017,2522,337214,PA,Steel storage Cabinet,80084,1182750
LE0430,LE,2017,3325,331513,PA,Cast Products,145349,2543552
LE0431,LE,2017,3089,326199,PA,Plastic,103583,1440640
LE0432,LE,2017,4952,221320,PA,Water Pollution Control Plant,4388693,66028188
LE0433,LE,2017,2033,311421,PA,Processed Foods,1161263,19870720
LE0434,LE,2017,2679,322211,PA,Corrugated Boxes,156053,2002600
LE0435,LE,2017,3295,327992,PA,Perlite,32171,275040
LE0436,LE,2017,3444,332119,PA,Perforated Metal,248440,3891600
LE0437,LE,2017,3731,336611,NJ,Vessel parts and mod systems ,839313,8371368
LE0438,LE,2017,2844,325611,NJ,cosmetics and fragrance,1236535,10304462
LE0439,LE,2017,3483,332993,PA,Tank Ammunition and Milled Products,506779,9515855
LE0440,LE,2017,3085,326160,NJ,Plastic Bottles,4155040,44754441
LE0441,LE,2017,3053,339991,NJ,Rubber Seals,200165,3268759
LE0442,LE,2017,2754,323111,PA,Printed Materials,253160,4132349
LE0443,LE,2017,2834,325412,PA,Pharmaceuticals,1526414,28567224
LE0444,LE,2017,3089,326199,PA,Extruded plastics and injection molding packaging,1306690,18508800
LE0445,LE,2017,3479,332812,PA,"Metallic components, Power coating ",103753,1649104
LE0446,LE,2017,2834,325412,PA,vitamin supplements,436470,7024000
LE0447,LE,2018,2064,311352,NY,Dry fudge mixes,89003,1271600
LE0448,LE,2018,3442,332321,PA,Architectural Glazing Systems,118746,1554200
LE0449,LE,2018,3357,335929,PA,LAN Communication Cables,1305374,24192000
LE0450,LE,2018,2284,313110,PA,Silver coated threads,187445,4402100
LE0451,LE,2018,3728,336413,PA,Airplane parts,217625,2339188
LE0452,LE,2018,2086,312111,PA,Juice and tea,540279,10258159
LE0453,LE,2018,2821,326113,PA,Plastic,2295221,43572000
LE0454,LE,2018,3081,326113,PA,Plastic films,505226,12232800
LE0455,LE,2018,3271,327390,PA,Concrete Barriers ,30035,512700
LE0456,LE,2018,3466,332119,PA,Precision Metal Forming,88873,1332238
LE0457,LE,2018,2295,313320,PA,Laminated vinyl,213445,3022125
LE0458,LE,2018,2899,325998,NJ,PTFE & Waxes,510915,4564575
LE0459,LE,2018,2823,339999,PA,Process control equipment,52692,719717
LE0460,LE,2018,3499,332999,PA,Miscellaneous Metal,54920,815040
LE0461,LE,2018,3251,327120,PA,Brick,533627,9138967
LE0462,LE,2018,2353,339999,PA,Head Wear,114619,2105498
LE0463,LE,2018,2899,325998,PA,Specialty Chemicals,251012,3857525
LE0464,LE,2018,3677,334416,NY,Coils,45009,514085
LE0465,LE,2018,3089,326112,PA,Thermoformed Plastic Trays,414294,8577509
LE0466,LE,2018,3999,339999,PA,Animal formula,46357,772794
LE0467,LE,2019,3364,331523,NJ,Zinc Die Casting,168089,1606336
LE0468,LE,2019,3462,332111,PA,Large Forgings,1254618,21089175
LE0469,LE,2019,2752,322230,NJ,Paper products,49945,986839
LE0470,LE,2019,2891,326112,PA,Flexible Packaging,1133586,20193600
LE0471,LE,2019,3081,326113,NJ,Plastics,1577115,22635727
LE0472,LE,2019,3272,327331,NJ,Paving stones,589683,5947826
LE0473,LE,2019,3089,326199,NJ,Injection Molded Plastic Parts,72081,806408
LE0474,LE,2019,2051,311812,NJ,Bread,1761173,23700301
LE0475,LE,2019,3678,334417,PA,Electrical Connectors,117991,1952626
LE0476,LE,2019,2033,311421,PA,Canned food products,489992,7615200
LE0477,LE,2019,3585,333415,PA,Refrigeration Machines,419653,7089562
LE0478,LE,2019,2241,313220,PA,Narrow Width Textile,223090,3925238
LE0479,LE,2019,3511,333511,PA,Hydraulic Turbines,370636,7338110
LE0480,LE,2019,2389,315280,PA,Apparel,109037,1651854
LE0481,LE,2019,3999,339999,PA,Vinyl Flooring,1074111,20300711
LE0482,LE,2019,2834,325412,PA,syringe components,1471568,23801800
LE0483,LE,2019,3643,335931,NJ,Electrical Equipment,28335,493780
LE0484,LE,2019,3559,333911,NJ,Wastewater Equipment,108227,1293130
LE0485,LE,2019,2819,325180,MD,Calcium Carbonate ,1522673,25480148
LE0486,LE,2019,3568,333613,PA,Power Transmission Components,1459312,24493080
LE0487,LE,2020,2269,313310,PA,Dyeing and Bleaching Fabric,167098,3264739
LE0488,LE,2020,3081,326113,NJ,Plastic Film,545180,7555533
LE0489,LE,2020,3443,332420,PA,Steel Storage Tanks,135855,2084050
LE0490,LE,2020,2082,312120,PA,Beverages,306970,5059000
LE0491,LE,2020,2673,326111,PA,Food Grade Packaging,659972,12711707
LE0492,LE,2020,2844,325620,PA,Cosmetics,168619,2614091
LE0493,LE,2020,3053,336412,PA,Mechanical Shaft Seals,237768,3771972
LE0494,LE,2020,3351,331420,PA,Rods and wires,793798,17179211
LE0495,LE,2020,2752,323111,PA,Printed objects,231618,3739200
LE0496,LE,2020,3291,332999,NJ,Metal Fabricated Enclosures,230298,5499608
LE0497,LE,2020,3499,332999,NY,Cabinets and Enclosures,206927,1441124
LE0498,LE,2021,2843,325613,NJ,Fat Liquors and Specialty Chemicals,62783,605244
LE0499,LE,2021,2041,311211,NJ,Grain Mill Products,1090595,12077733
LE0500,LE,2021,3479,332812,NJ,PVD Coatings,89857,1234400
LE0501,LE,2021,2431,321918,PA,Display Boards,72775,1113300
LE0502,LE,2021,3624,335991,PA,Carbon Products,63641,1126174
LE0503,LE,2021,3469,332119,NJ,Retaining Clip,168104,2000943
LE0504,LE,2021,3089,326199,PA,Injection molded products,165376,3059199
LE0505,LE,2021,2841,325611,NJ,Surfactants,1263418,15743391
LE0506,LE,2021,2026,311511,PA,Non-Dairy Beverages,366105,6922000
LE0507,LE,2021,3678,334417,PA,Electronic Connectors,113367,1750204
LE0508,LE,2021,2013,311612,NJ,Meat Processing,433316,4818058
LE0509,LE,2021,3469,332119,PA,Metal Fabrication,84977,1457977
LE0510,LE,2021,3211,327211,PA,Architectural Glass,5787619,125907600
LE0511,LE,2021,2431,321911,PA,Lumber,45476,995099
LE0512,LE,2021,2657,322212,NJ,Paper Packaging,354087,3412518
LE0513,LE,2021,2099,311999,PA,Pureed Food,115855,1890493
LE0514,LE,2021,2281,313110,PA,Yarn,65111,1228511
LE0515,LE,2021,3011,326212,PA,Tire Retreading,131488,1851000
LE0516,LE,2021,2671,326112,PA,Flexible Packaging,182201,6210044
LE0517,LE,2022,3082,326121,PA,Recycled Plastic Pellets,271150,5337600
LE0518,LE,2022,3411,332431,NJ,Cans,1178010,19009361
LE0519,LE,2022,2421,321113,PA,Hardwood Boards,232820,4956791
LE0520,LE,2022,2097,312113,PA,Ice,251075,4649541
LE0521,LE,2022,3599,332999,PA,Machined Parts,146319,1637600
LE0522,LE,2022,3442,332321,NJ,Door Frames,18758,382810
LE0523,LE,2022,2522,337214,PA,Metal Cabinets,99080,1578750
LE0524,LE,2022,2621,322121,PA,Recycled paper,3661563,80145784
LE0525,LE,2022,2448,321920,PA,Pallets,46101,747177
LE0526,LE,2022,3599,332710,NJ,Machined Parts,67663,533060
LE0527,LE,2022,3827,333314,NJ,Coated Glass Products,244865,2689400
LE0528,LE,2022,3841,339112,NJ,Sterilization Case,64360,522468
LE0529,LE,2022,2891,325520,NJ,Adhesives,103578,1032293
LE0530,LE,2022,3089,326199,NJ,Injected Molded Containers,531665,5614650
LE0531,LE,2022,3731,336611,PA,SHIPS,1956196,18840339
LE0532,LE,2022,2064,311352,PA,Choclate,264424,4050900
LE0533,LE,2022,3599,332710,PA,Mechanical Assemblies,32593,544116
LE0534,LE,2022,4952,221320,NJ,Sewage Treatment,1419135,17622865
LE0535,LE,2022,3399,339999,PA,Aluminium powder,499143,9132300
LE0536,LE,2023,2051,311812,PA,Bread,703598,14871120
LE0537,LE,2023,3466,332119,PA,lids,906525,16723400
LE0538,LE,2023,5039,423390,PA,Aluminum Fence,194673,2583244
LE0539,LE,2023,2835,325413,PA,Medical Diagnostics solutions,508984,10043042
LE0540,LE,2023,2079,311225,NJ,Triglycerides,403674,6319544
LE0541,LE,2023,2394,314910,PA,Awnings and winstops,52729,865829
LE0542,LE,2023,2671,322220,PA,Flexible Packaging,431294,8267693
LE0543,LE,2023,2015,311615,NY,Chicken,51025,412960
LE0544,LE,2023,2899,325998,PA,Chemical Processing,433811,8168400
LE0545,LE,2023,3499,332999,NJ,Injection Molded Parts,411231,2996681
LE0546,LE,2023,2834,325412,PA,Generic Drugs,1624123,18232286
LE0547,LE,2023,2512,337121,PA,Lift Chairs,96650,883685
LE0548,LE,2023,3561,333996,PA,Pumps,117053,1779420
LE0549,LE,2023,3411,332431,PA,Aluminium Cans,230245,4698875
LE0550,LE,2023,1459,212325,PA,Ceramic Materials,82666,1150600
LE0551,LE,2023,2013,311612,PA,Packaged Meats,267432,4052000
LE0552,LE,2023,5084,423830,PA,reamers,90661,1421680
LE0553,LE,2023,3084,326122,PA,Plastic sewer pipe,419920,8388913
LE0554,LE,2023,2099,311999,NJ,Supplements,1333072,11862913
LE0555,LE,2024,2099,311999,NJ,Nutritional Products,4868898,54098868
LE0556,LE,2024,3449,332312,PA,Steel Structures,480169,5143200
LE0557,LE,2024,3674,334413,PA,Optical Communication Equipment,3030966,23735810
LE0558,LE,2024,3612,335311,PA,Metering Equipment,102795,605760
LE0559,LE,2024,3089,326121,PA,Injection Molded Parts,74454,1255544
LE0560,LE,2024,3714,336390,PA,Motor vehicle parts and accessories,311155,3552818
LE0561,LE,2024,3083,326130,NJ,Plastic Acrylic File,110573,791049
LE0562,LE,2024,2051,311211,NJ,Frozen Pita,149314,1239368
LE0563,LE,2024,5032,423320,PA,Custom stone kitchen & bath products,58698,757800
LE0564,LE,2024,3624,335991,NJ,Carbon and Graphite Product,81723,916790
LE0565,LE,2024,4952,221320,NJ,Sewage Treatment,1439996,16753526
LE0566,LE,2024,5169,424690,PA,Chemical products,75402,1453238
LE0567,LE,2024,3089,326199,PA,Plastics Products,147382,1147587
LE0568,LE,2024,2514,337121,PA,Light weight furniture,75081,1005533
LE0569,LE,2024,3714,336390,PA,Motor vehicle parts,283519,3521251
LE0570,LE,2024,3273,327320,NJ,Stonework,399684,5624323
LE0571,LE,2024,3069,326212,NJ,Tire recycling,402603,5055998
LE0572,LE,2024,3471,332813,PA,Polished Motor Veichles Parts,54932,950114
LE0573,LE,2024,4952,221320,PA,Wastewater Treatment,456328,7480800
LE0574,LE,2024,3444,332322,PA,metal forming,87481,748651
LE0575,LE,2024,2086,312111,PA,Bottled Water,4130237,76848500
LE0576,LE,2024,3678,335931,PA,electronic connectors,344582,6248000
LE0577,LE,2024,3714,336390,PA,Motor Veichle parts,299059,3132802
LE0578,LE,2024,3678,334417,PA,Fiber Optical Connectors,286822,4975229
LE0579,LE,2024,2099,311999,NJ,Flavoring Extracts and Flavoring Syrups,447708,6903967
LE0580,LE,2024,2026,311511,NJ,Kosher Milk,491741,5238724
LE0581,LE,2024,3499,332999,PA,All Other Miscellaneous Fabricated Metal Product Manufacturing,654523,6908341
LE0582,LE,2024,3089,326121,PA,Plastic,97631,1433250
LE0583,LE,2024,2621,322121,PA,paper products,3525657,56969343
LE0584,LE,2025,2875,325314,PA,Fertilizer (Mixing Only) Manufacturing,81993,818855
LE0585,LE,2025,5169,424690,PA,Chemical mixing,109479,1903767
LE0586,LE,2025,3469,332119,PA,Metal Stampings,329984,4300148
LE0587,LE,2025,3479,332812,NJ,EV Stations,55950,447601
LE0588,LE,2025,3211,327211,NY,Tempered Glass,130254,1119910
LE0589,LE,2025,2899,325180,MD,Other Basic Inorganic Chemical Manufacturing,103047,4395152
LE0590,LE,2025,2621,322121,PA,paper products,490521,8175374
LE0591,LE,2025,3086,326150,PA,Foam Molding,68764,1126509
LE0592,LE,2025,2013,311612,NJ,Deli Items,408450,4084499
LE0593,LE,2025,3535,333922,PA,Bulk Material Equipment,50343,610669
LE0594,LE,2025,3479,332812,PA,coated metal parts,58550,737888
LE0595,LE,2025,3469,332710,PA,CNC Machining Services,87606,1610400
LE0596,LE,2025,3325,331513,PA,"manufactures Steel, Chrome Iron and High Alloy casting",726963,8552100
LE0597,LE,2025,2816,325130,PA,FD&C Colors and PVAP Excipient,570776,7351565
LE0598,LE,2025,3711,336992,PA,Army Equipments,4472065,66243000
LE0599,LE,2025,3061,326291,PA,"Gaskets, seals, and vibration isolators",124223,1387834
LE0600,LE,2025,2672,322220,NJ,Coated Products,175217,1739210
LL0101,LL,2001,3499,,LA,metal fab,47572,683920
LL0102,LL,2001,3599,,LA,Pipe Spacers and Insulators,9691,223916
LL0103,LL,2001,2752,,LA,Paper Printing,26696,331000
LL0104,LL,2001,2541,,LA,Wood doors and widows,23848,489404
LL0105,LL,2001,2035,,LA,"Pickled fruits and vegetables, vegatable sauces, and salad d",192285,2727000
LL0106,LL,2001,2020,,LA,Dairy Product,81119,1918360
LL0107,LL,2001,2653,,LA,Corrugated and solid fiber boxes,464715,8065600
LL0108,LL,2001,3499,,LA,Oil/Gas Platforms and Instrumentation Panels,153552,2065551
LL0109,LL,2001,3533,,LA,Offshore drilling completion equipment,193878,2506650
LL0110,LL,2001,3442,,LA,Metal Doors and Windows,51814,694601
LL0111,LL,2001,3433,,LA,Steel Fabrication,65635,1551750
LL0112,LL,2001,2671,,LA,Styrene,1126859,19202000
LL0113,LL,2001,2421,,LA,Crossties,92640,1135200
LL0114,LL,2001,3498,,LA,Fabricated Pipe,221417,3017400
LL0115,LL,2001,3498,,LA,Fabricated Pipe,132928,1389600
LL0116,LL,2001,3312,,LA,General Machining and Contract Manufacturing,242094,4279000
LL0117,LL,2001,3399,,LA,Aluminum extrusions,353231,4701320
LL0118,LL,2001,3491,,LA,Valves,540319,12134270
LL0119,LL,2001,3312,,LA,Steel castings,701322,10284101
LL0120,LL,2001,3089,,LA,Nickel alloy and titanium alloy piping and tubing,654061,9640294
LL0121,LL,2001,2674,,LA,Paper bags and paper shingle wrap,177714,2384000
LL0122,LL,2001,2899,,LA,Salt,1338482,24125767
LL0123,LL,2001,2086,,LA,Soft drinks/bottling,150141,1938306
LL0124,LL,2001,3533,,LA,Valves,1128028,19758000
LL0125,LL,2001,2035,,LA,"Pickled vegetables, sauces and dressings",117638,1418945
LL0126,LL,2002,3221,,LA,Glass containers,2553966,54343200
LL0127,LL,2002,2653,,LA,Corrugated Containers,821939,10772000
LL0128,LL,2002,3299,,LA,Ceramic Pellets,533794,12263962
LL0129,LL,2002,2822,,LA,Synthetic Rubber,3089811,72157000
LL0130,LL,2002,3448,,LA,Building systems,191395,3076000
LL0131,LL,2002,3599,,LA,Oilfield screen assemblies,189090,2666400
LL0132,LL,2002,3535,,LA,Stairs,23602,337169
LL0133,LL,2002,2035,,LA,Spices and Dinner Mixes,22199,460573
LL0134,LL,2002,2822,,LA,Rubber products,143275,1964720
LL0135,LL,2002,2899,,LA,Salt,788886,14170043
LL0136,LL,2002,2711,,LA,Newspapers,151177,2971360
LL0137,LL,2002,2951,,LA,Asphalt and Concrete,71729,1049714
LL0138,LL,2002,2819,,IA,Hydrofluoric acid,3814130,91876602
LL0139,LL,2002,2035,,LA,Hot sauces and peppers,35178,656285
LL0140,LL,2002,3498,,LA,Oil field tools,143677,2495365
LL0141,LL,2002,2421,,LA,Lumber,917724,21752500
LL0142,LL,2002,2051,,LA,Bread,370189,6426800
LL0143,LL,2002,2044,,LA,Rice,313877,6285800
