id,center,fy,sic,naics,state,products,ec_plant_cost,ec_plant_usage
SF0413,SF,2012,2034.0,311423.0,CA,Rasins,196676.0,2167137.0
SF0414,SF,2012,4952.0,221320.0,CA,Treated Sewage,1264134.0,15636290.0
SF0415,SF,2012,4952.0,221320.0,CA,Treated Water,965684.0,13059828.0
SF0416,SF,2012,2084.0,312130.0,CA,Wine,45833.0,357782.0
SF0417,SF,2012,2431.0,321911.0,CA,Composite Wood Doors,212395.0,2465507.0
SF0418,SF,2012,3556.0,333241.0,CA,Food Product Machinery,188422.0,1921117.0
SF0419,SF,2012,2022.0,311513.0,CA,Cheese and Whey Products,223510.0,2618175.0
SF0420,SF,2012,2086.0,312111.0,CA,Carbonated soft drinks,1330983.0,13573195.0
SF0421,SF,2012,2448.0,321920.0,CA,Wood Pallets,38826.0,514036.0
SF0422,SF,2012,2013.0,311612.0,CA,Salami and Specialty Italian Meats,482744.0,5771839.0
SF0423,SF,2012,2033.0,311421.0,CA,Canned Tomatoes,1521149.0,17595933.0
SF0424,SF,2013,2034.0,311423.0,CA,dehydrated onion products,475934.0,6774228.0
SF0425,SF,2013,3086.0,326150.0,CA,Polyethylene Foam,561783.0,6455930.0
SF0426,SF,2013,3699.0,335999.0,CA,Lasers and Optics,1025373.0,9647886.0
SF0427,SF,2013,2835.0,325412.0,CA,Lab Test Data,478177.0,4540150.0
SF0428,SF,2013,2043.0,311230.0,CA,Cereal Varieties,792750.0,13637718.0
SF0429,SF,2013,2064.0,311340.0,CA,Licorice Candy,548359.0,5634410.0
SF0430,SF,2013,3559.0,333911.0,CA,Energy Recovery Devices for Water Desalination,229451.0,2425794.0
SF0431,SF,2013,4952.0,221320.0,CA,Treated Water,449568.0,5548874.0
SF0432,SF,2013,4952.0,221320.0,CA,Treated waste water,1274909.0,15825648.0
SF0433,SF,2013,2952.0,324122.0,CA,asphalt shingles,392900.0,4803131.0
SF0434,SF,2013,4952.0,221320.0,CA,Treated Water,224887.0,3133871.0
SF0435,SF,2013,4952.0,221320.0,CA,treated water,448795.0,5377218.0
SF0436,SF,2013,3471.0,332813.0,CA,electroplating,33457.0,268207.0
SF0437,SF,2013,2759.0,323113.0,CA,Screen and Digital Printing,188268.0,995642.0
SF0438,SF,2013,2657.0,322212.0,CA,fast food serving containers,383340.0,5514005.0
SF0439,SF,2013,3089.0,326199.0,CA,Paper Cups and Plastic Lids,1355870.0,19406067.0
SF0440,SF,2013,723.0,115114.0,CA,Packaged Produce,581800.0,6734733.0
SF0441,SF,2013,3829.0,334515.0,CA,"magnetometers, directional sensors and electronic systems used in old an",101963.0,808713.0
SF0442,SF,2014,2836.0,325199.0,CA,Peptides,77715.0,880560.0
SF0443,SF,2014,723.0,311999.0,CA,Packaged Produce,1587276.0,18551647.0
SF0444,SF,2014,3398.0,332811.0,CA,Metal Heat Treating,184432.0,1931019.0
SF0445,SF,2014,4952.0,221320.0,CA,Waste Water,221199.0,2931323.0
SF0446,SF,2014,3086.0,326150.0,CA,Foam Meat Trays,1074998.0,12801065.0
SF0447,SF,2014,3089.0,326121.0,CA,Plastic Containers,718706.0,8555049.0
SF0448,SF,2014,4952.0,221320.0,NV,Treated Wastewater,341148.0,6761080.0
SF0449,SF,2014,3827.0,333314.0,CA,Ophthalmic Equipment ,188873.0,2524403.0
SF0450,SF,2014,2084.0,312130.0,CA,Wine,139376.0,1514918.0
SF0451,SF,2014,4952.0,221320.0,AZ,Treated Wastewater,1429846.0,29714754.0
SF0452,SF,2014,4952.0,221310.0,AZ,Treated wastewater,212348.0,2705248.0
SF0453,SF,2014,4952.0,221320.0,AZ,Treated Wastewater,350547.0,4354643.0
SF0454,SF,2014,3612.0,335311.0,CA,Transformers,397257.0,3328517.0
SF0455,SF,2014,2068.0,311911.0,CA,Almonds,2518516.0,25963122.0
SF0456,SF,2014,2331.0,314999.0,CA,Apparel,27207.0,136120.0
SF0457,SF,2014,2899.0,325998.0,CA,Speciality Chemicals,80320.0,752799.0
SF0458,SF,2014,3585.0,333415.0,CA,Cooling Towers,241101.0,1637615.0
SF0459,SF,2015,2026.0,311514.0,CA,Dairy Products,3369461.0,47652816.0
SF0460,SF,2015,3399.0,331492.0,CA,Special Alloys,458549.0,3567439.0
SF0461,SF,2015,2084.0,312130.0,CA,"Sparkling Wine, Wine",115558.0,674998.0
SF0462,SF,2015,3493.0,332613.0,CA,Sway Bars,83696.0,633433.0
SF0463,SF,2015,2653.0,322211.0,CA,Corrugated Boxes,112471.0,1356670.0
SF0464,SF,2015,2022.0,311513.0,CA,Goat Cheese,80533.0,752887.0
SF0465,SF,2015,3089.0,326199.0,CA,Inflatable Boats,84192.0,562560.0
SF0466,SF,2015,3821.0,339113.0,CA,Consumable Plastic Lab Ware,650838.0,5527815.0
SF0467,SF,2015,1423.0,212313.0,CA,Construction Materials,734696.0,13840967.0
SF0468,SF,2015,3339.0,331410.0,CA,Investment Castings,911532.0,11227901.0
SF0469,SF,2015,2084.0,312130.0,CA,Wines,197841.0,1252287.0
SF0470,SF,2015,2051.0,311812.0,CA,bread and muffins,552779.0,5947277.0
SF0471,SF,2015,2051.0,311812.0,CA,Bread and Bun,750828.0,7942801.0
SF0472,SF,2015,2084.0,312130.0,CA,Wine,131240.0,1245080.0
SF0473,SF,2015,3448.0,332311.0,CA,Pre-Engineered Metal Buildings,186867.0,1284226.0
SF0474,SF,2015,2084.0,312130.0,CA,Wines,442602.0,2927638.0
SF0475,SF,2015,2891.0,325520.0,CA,"adhesive tape, glue, and gummed paper tape",58616.0,371760.0
SF0476,SF,2015,3325.0,331513.0,CA,Steel Castings,2532532.0,23781908.0
SF0477,SF,2016,2084.0,312130.0,CA,Wine,342846.0,2065237.0
SF0478,SF,2016,4952.0,221320.0,CA,Treated Wastewater,570896.0,6755363.0
SF0479,SF,2016,3081.0,325211.0,CA,Fiber reinforced polymer composites ,23497.0,161934.0
SF0480,SF,2016,723.0,115114.0,CA,Processed almonds,136273.0,1386317.0
SF0481,SF,2016,2086.0,311421.0,CA,Non-Carbonated Beverages,647031.0,5997816.0
SF0482,SF,2016,2084.0,312130.0,CA,Wine,206022.0,1998820.0
SF0483,SF,2016,2084.0,312130.0,CA,Wine,92404.0,1273878.0
SF0484,SF,2016,3651.0,334310.0,CA,Sound Equipment,349488.0,1656422.0
SF0485,SF,2016,2084.0,312130.0,CA,Finished Wines,1126219.0,12341019.0
SF0486,SF,2016,2033.0,311421.0,CA,canned olives,710861.0,7816909.0
SF0487,SF,2016,2022.0,311513.0,CA,Lactose and Whey Protein,1899531.0,24338244.0
SF0488,SF,2016,2084.0,312130.0,CA,Wine,384586.0,4170722.0
SF0489,SF,2016,2084.0,312130.0,CA,Wine,335321.0,3389813.0
SF0490,SF,2016,4953.0,562211.0,CA,"Treated Wastewater, Recycled Water",384745.0,3702913.0
SF0491,SF,2016,2084.0,312130.0,CA,wine,129628.0,697536.0
SF0492,SF,2016,2023.0,311514.0,CA,condensed and powdered milk,729533.0,8279616.0
SF0493,SF,2016,3714.0,336330.0,CA,Vehicle Suspension Products ,144016.0,1338938.0
SF0494,SF,2016,2084.0,312130.0,CA,Wine,58768.0,418691.0
SF0495,SF,2016,2051.0,311812.0,CA,Baked Goods,95414.0,750715.0
SF0496,SF,2017,4952.0,221320.0,CA,"wastewater, recycled water",830560.0,8174462.0
SF0497,SF,2017,2387.0,326220.0,CA,Belts,77872.0,515479.0
SF0498,SF,2017,3089.0,337215.0,CA,Wood and Plastic Store Fixtures for Retail Displays,106057.0,934777.0
SF0499,SF,2017,3599.0,333999.0,CA,Machine Components,199733.0,1920177.0
SF0500,SF,2017,2048.0,311119.0,CA,"fish, reptile, bird pet food production and packaging",55374.0,491138.0
SF0501,SF,2017,2076.0,311224.0,CA,"Coconut oil, flour, and sugar; chia seeds; hemp seeds; superfoods",97922.0,772233.0
SF0502,SF,2017,2015.0,311615.0,CA,Poultry Products,4661376.0,76416000.0
SF0503,SF,2017,4952.0,221320.0,CA,Treated Wastewater,3299810.0,31639715.0
SF0504,SF,2017,3845.0,334510.0,CA,electronic medical devices,116615.0,789123.0
SF0505,SF,2017,2911.0,324110.0,CA,Biodiesel,407495.0,2670602.0
SF0506,SF,2017,2084.0,312130.0,CA,Wine,407059.0,1963706.0
SF0507,SF,2017,2084.0,312130.0,CA,Finished Wines,569139.0,6591372.0
SF0508,SF,2017,2076.0,311224.0,CA,Sports Nutrition Product,87119.0,329251.0
SF0509,SF,2017,2084.0,312130.0,CA,Wine,371192.0,3511307.0
SF0510,SF,2017,2084.0,312130.0,CA,Wine,214876.0,1307629.0
SF0511,SF,2017,3471.0,332813.0,CA,Circuit Board Plating,120521.0,784954.0
SF0512,SF,2018,2679.0,322211.0,CA,Recycled Packaging,94534.0,694523.0
SF0513,SF,2018,2037.0,311411.0,CA,"Freeze-Dried Fruits, Vegetables and Meats",1362024.0,18985441.0
SF0514,SF,2018,3471.0,332813.0,CA,Circuit Board Plating,260363.0,1739487.0
SF0515,SF,2018,3599.0,332710.0,CA,CNC Metal Parts,74102.0,465868.0
SF0516,SF,2018,2026.0,311511.0,CA,Soy and Almond Milk,677456.0,8562071.0
SF0517,SF,2018,4952.0,221320.0,CA,Treated Wastewater,131015.0,787512.0
SF0518,SF,2018,3229.0,327212.0,CA,Glassware,20114.0,119094.0
SF0519,SF,2018,2022.0,311513.0,CA,"Cheese, Whey and Yogurt",652224.0,8178615.0
SF0520,SF,2018,2026.0,311514.0,CA,Food Pudding,294094.0,3103238.0
SF0521,SF,2018,2521.0,337211.0,CA,Office Furniture,165000.0,929182.0
SF0522,SF,2018,2084.0,312130.0,CA,Wine,1715632.0,20802483.0
SF0523,SF,2018,3728.0,336413.0,CA,"Energetic Devices for Aircraft, Rockets, and Launch Devices",259293.0,2360427.0
SF0524,SF,2018,2084.0,312130.0,CA,Wine,322399.0,3050371.0
SF0525,SF,2018,3441.0,332312.0,CA,Structural Steel,245655.0,1098760.0
SF0526,SF,2018,2084.0,312130.0,CA,Wine,138358.0,1035293.0
SF0527,SF,2018,3629.0,335999.0,CA,Medium Voltage  Switches and Brackets,87768.0,443654.0
SF0528,SF,2018,3674.0,334413.0,CA,Electronics Chemical Manufacturing,772825.0,8209597.0
SF0529,SF,2018,2084.0,312130.0,CA,Wine,67763.0,582883.0
SF0530,SF,2018,2099.0,311224.0,CA,Packaged cooking oils and shortenings,148442.0,962538.0
SF0531,SF,2018,2033.0,311421.0,CA,Tomatoes and beans,2723525.0,34936802.0
SF0532,SF,2019,2099.0,311224.0,CA,Tofu and Soy Products,148442.0,962538.0
SF0533,SF,2019,2084.0,312130.0,CA,wine,502026.0,4332924.0
SF0534,SF,2019,2084.0,312130.0,CA,Wine,320951.0,1587339.0
SF0535,SF,2019,3599.0,332710.0,CA,Metal Parts,53000.0,329310.0
SF0536,SF,2019,4941.0,221310.0,CA,Treated Water,161252.0,1495796.0
SF0537,SF,2019,4952.0,221320.0,CA,Treated Water and Recycled Water,315672.0,1817776.0
SF0538,SF,2019,2068.0,311911.0,CA,almonds,1053168.0,11549814.0
SF0539,SF,2019,2096.0,311919.0,CA,Tortilla Chips and Fresh Salsa,170122.0,1000073.0
SF0540,SF,2019,2752.0,323111.0,CA,Print,261707.0,2015832.0
SF0541,SF,2019,2067.0,311352.0,CA,Candy,765795.0,9993509.0
SF0542,SF,2019,2068.0,311911.0,CA,walnuts,91219.0,755233.0
SF0543,SF,2019,3572.0,334111.0,CA,Computer Servers & Fiber Optic Cables,119962.0,495977.0
SF0544,SF,2019,3272.0,327999.0,CA,Crushed Aggregates,205754.0,1650714.0
SF0545,SF,2019,2951.0,324121.0,CA,Asphalt and Aggregates,350780.0,2867666.0
SF0546,SF,2019,2051.0,311812.0,CA,Bread and Pastries,115505.0,798840.0
SF0547,SF,2019,2821.0,326199.0,CA,Plastic containers,2017743.0,27488993.0
SF0548,SF,2019,3499.0,332999.0,CA,Fabricated Metal Products,132823.0,639172.0
SF0549,SF,2020,2035.0,311421.0,CA,Fermented Foods,68986.0,606628.0
SF0550,SF,2020,2082.0,312120.0,CA,Beer,60551.0,532522.0
SF0551,SF,2020,2064.0,311352.0,CA,Chocolate Candy Bars,126235.0,492480.0
SF0552,SF,2020,2068.0,311911.0,CA,"In-shell Almonds, Raw Almonds, Almond Oil and Almond Powder",139741.0,1347499.0
SF0553,SF,2020,2068.0,311911.0,CA,"In-Shell Walnuts, raw walnuts, walnut oil",100530.0,811604.0
SF0554,SF,2020,2037.0,311411.0,CA,Frozen Bell Peppers,601230.0,8157700.0
SF0555,SF,2020,2099.0,311999.0,CA,Specialty Food Products,197315.0,1122123.0
SF0556,SF,2020,2068.0,311911.0,CA,"in shell walnuts, shelled walnuts",62948.0,515921.0
SF0557,SF,2020,2759.0,323111.0,CA,Commercial Printing,157152.0,1168373.0
SF0558,SF,2020,2099.0,311919.0,CA,"Potato Chips, Corn Chips, and Similar Snacks",1829947.0,27273502.0
SF0559,SF,2020,4952.0,221320.0,CA,Treated Water,547436.0,4609984.0
SF0560,SF,2020,3674.0,334413.0,CA,Custom Thin Film Coatings,135505.0,810718.0
SF0561,SF,2020,3479.0,333242.0,CA,"Specialty Metals, Sputtering Targets",76037.0,687200.0
SF0562,SF,2020,2331.0,315240.0,CA,Women's Apparel,40498.0,184720.0
SF0563,SF,2020,2084.0,312130.0,CA,Sparkling and Still Wines,148614.0,665482.0
SF0564,SF,2021,4952.0,221320.0,CA,Treated Water,111334.0,959776.0
SF0565,SF,2021,3841.0,339112.0,CA,medical & hemostasis devices,277111.0,2327386.0
SF0566,SF,2021,4952.0,221320.0,CA,Treated Water,422235.0,4114377.0
SF0567,SF,2021,3599.0,332710.0,CA,Machined Parts for various applications,383040.0,3270186.0
SF0568,SF,2021,3599.0,332710.0,CA,Machined Parts,491731.0,4351968.0
SF0569,SF,2021,2084.0,312130.0,CA,Still Wines,153292.0,978433.0
SF0570,SF,2021,2084.0,312130.0,CA,Still Wines,1323479.0,9946685.0
SF0571,SF,2021,3444.0,332322.0,CA,Sheet Metal parts and Assemblies,276311.0,2285587.0
SF0572,SF,2021,2066.0,311351.0,CA,Liquid and Solid Chocolate,931710.0,7602066.0
SF0573,SF,2021,2013.0,311612.0,CA,Cured/Dried/Frozen Meat Products,66959.0,359804.0
SF0574,SF,2021,3671.0,334419.0,CA,Tungsten parts,123224.0,604985.0
SF0575,SF,2021,3084.0,326122.0,NV,HDPE pipe,328316.0,4964436.0
SF0576,SF,2021,4952.0,221320.0,NV,Reclaim Water,177192.0,4859948.0
SF0577,SF,2021,3444.0,332439.0,CA,Metal Containers,86270.0,399236.0
SF0578,SF,2021,3411.0,332431.0,CA,Metal Food Cans,333037.0,3721332.0
SF0579,SF,2021,3411.0,332431.0,CA,Metal Cans,320696.0,3629648.0
SF0580,SF,2021,2084.0,312130.0,CA,Bottled Red and White Wines,490095.0,4215345.0
SF0581,SF,2022,2034.0,311423.0,CA,"Dried figs, raisins, paste and concentrate",288658.0,1877280.0
SF0582,SF,2022,2033.0,311421.0,CA,Tomato Sauce,565664.0,5024552.0
SF0583,SF,2022,3089.0,326199.0,CA,Plastic products for scientific and medical laboratories,1076035.0,10867035.0
SF0584,SF,2022,3341.0,331492.0,CA,Secondary Nonferrous Metals,105383.0,506430.0
SF0585,SF,2022,3674.0,334413.0,CA,Semi Conductor Photomask,547815.0,4867963.0
SF0586,SF,2022,3357.0,335929.0,CA,Wire and Cable,828478.0,9327830.0
SF0587,SF,2022,2752.0,323111.0,CA,Printed Materials,99570.0,658183.0
SF0588,SF,2022,2385.0,315210.0,CA,"Watersports wear, Kayaking Equipment",73963.0,319601.0
SF0589,SF,2022,4952.0,221320.0,CA,Waste water,215552.0,1335718.0
SF0590,SF,2022,4952.0,221320.0,CA,Treated Water,282469.0,2652856.0
SF0591,SF,2022,2037.0,311411.0,CA,"Peaches, Strawberries",2155539.0,29682000.0
SF0592,SF,2023,3448.0,332311.0,CA,Insulated Panels,242342.0,2450378.0
SF0593,SF,2023,3471.0,332813.0,CA,"Anodizing, Plating",62180.0,507648.0
SF0594,SF,2023,2099.0,311999.0,CA,"Chili, Garlic and Onion Powder",844553.0,7071893.0
SF0595,SF,2023,2051.0,311812.0,CA,Baked Bread and Buns,527456.0,6794828.0
SF0596,SF,2023,2084.0,312130.0,CA,Wine,255052.0,1128552.0
SF0597,SF,2023,3728.0,336413.0,CA,Energetic Aerospace Devices,322289.0,2693065.0
SF0598,SF,2023,2084.0,312130.0,CA,Bottled Wines,40579.0,141957.0
SF0599,SF,2023,4952.0,221320.0,CA,Secondary Treated Water & Title 22 Recycled Water,527256.0,2524260.0
SF0600,SF,2023,2052.0,311821.0,CA,Cookies,36810.0,261019.0
SF0601,SF,2023,2022.0,311513.0,CA,Goat Cheese,54869.0,293942.0
SF0602,SF,2023,4952.0,221320.0,CA,Treated Water,210648.0,956713.0
SF0603,SF,2023,3271.0,327331.0,CA,Concrete Products,731758.0,5334236.0
SF0604,SF,2023,3841.0,339112.0,CA,Surgical and Medical Instruments,940470.0,6410892.0
SF0605,SF,2023,3651.0,334310.0,CA,Audio Speakers,385087.0,1447554.0
SF0606,SF,2023,2026.0,311514.0,CA,Pudding,346498.0,3448916.0
SF0607,SF,2023,3411.0,332431.0,CA,Cans for fruit and vegetables,508561.0,6369278.0
SF0608,SF,2023,2068.0,311911.0,CA,Almonds,2244423.0,20020579.0
SF0609,SF,2023,2084.0,312130.0,CA,"Red wine, white wine, sparkling wine base",412034.0,1422792.0
SF0610,SF,2024,2026.0,311511.0,CA,"Whipped cream cans, purity cups (creamers), milk, ice cream mix",1898556.0,17662810.0
SF0611,SF,2024,2068.0,311911.0,CA,Almonds,1407697.0,14445517.0
SF0612,SF,2024,2051.0,311812.0,CA,Baked Products & Wholesale Foods,106077.0,584761.0
SF0613,SF,2024,2026.0,311511.0,CA,"Milk, Yogurt, Ice cream, Butter",487821.0,3053524.0
SF0614,SF,2024,2084.0,312130.0,CA,Wine,291218.0,1242294.0
SF0615,SF,2024,2434.0,321920.0,CA,Wood cabinets,59532.0,261734.0
SF0616,SF,2024,3269.0,327110.0,CA,Ceramic tile,143277.0,643641.0
SF0617,SF,2024,3479.0,332812.0,CA,Coated metal sheets,583608.0,3347181.0
SF0618,SF,2024,4952.0,221320.0,CA,Treated Water,1830561.0,16518812.0
SF0619,SF,2024,2026.0,311511.0,CA,Fluid Milks,882039.0,12598980.0
SF0620,SF,2024,4952.0,221320.0,CA,Treated wastewater,1541562.0,6803344.0
SF0621,SF,2024,2023.0,311514.0,CA,"Dairy and sauce, Olive oil package",1056336.0,5396550.0
SF0622,SF,2024,3411.0,332431.0,CA,Metal Cans,1084379.0,9445657.0
SF0623,SF,2024,2834.0,325412.0,CA,Synthetic Peptides,102319.0,659977.0
SF0624,SF,2024,3089.0,326199.0,CA,Recycled Plastic Pellets,321419.0,2231677.0
SF0625,SF,2024,2067.0,311352.0,CA,Chocolate and panned candy,826335.0,10744271.0
SF0626,SF,2024,2092.0,311710.0,HI,Fish,255689.0,771345.0
SF0627,SF,2024,2082.0,312120.0,HI,Beer,407439.0,1157511.0
SF0628,SF,2025,2834.0,325412.0,CA,Synthetic Peptides,183131.0,1017657.0
SF0629,SF,2025,2899.0,325998.0,CA,Specialty Chemicals,115649.0,1014425.0
SF0630,SF,2025,3672.0,334418.0,CA,Printed Circuit Boards,235108.0,1301578.0
SF0631,SF,2025,2084.0,312130.0,CA,Wine,766396.0,4350931.0
SF0632,SF,2025,3823.0,334513.0,CA,Precision Airflow Measurement Devices,59090.0,200206.0
SJ0001,SJ,2023,3599.0,332710.0,CA,Machined metal parts,170629.0,620692.0
SJ0002,SJ,2023,3499.0,335929.0,CA,Cable assemblies,126817.0,561767.0
SJ0003,SJ,2023,3231.0,327215.0,CA,Glassware,96699.0,319951.0
SJ0004,SJ,2023,3272.0,327390.0,CA,"Prestressed Concrete Products, Precast Concrete Products, Various Concrete Products",71730.0,315493.0
SJ0005,SJ,2023,2064.0,311352.0,CA,Gourmet Confections,415482.0,1565632.0
SJ0006,SJ,2023,3069.0,326299.0,CA,Roofing; Pond Liners; Custom Products,389107.0,2529775.0
SJ0007,SJ,2023,3089.0,326199.0,CA,injection molded plastic parts for molecular diagnostics,1331859.0,10552767.0
SJ0008,SJ,2023,2899.0,325998.0,CA,battery electrolytes,88999.0,430259.0
SJ0009,SJ,2024,3674.0,334413.0,CA,Weldments for semiconductor industry,85518.0,370796.0
SJ0010,SJ,2024,3069.0,326199.0,CA,extruded plastic sheets,179225.0,1510266.0
SJ0011,SJ,2024,3479.0,332812.0,CA,metal powder coating,261075.0,974895.0
SJ0012,SJ,2024,3999.0,335991.0,CA,build-to-print composite parts,297336.0,957362.0
SJ0013,SJ,2024,2099.0,311830.0,CA,"Tortilla, Tortilla Chips",64185.0,285712.0
SJ0014,SJ,2024,2493.0,321219.0,CA,Wood shavings,472282.0,2221485.0
SJ0015,SJ,2024,3728.0,336413.0,CA,Aircraft interior parts,311676.0,2623622.0
SJ0016,SJ,2024,3444.0,332322.0,CA,Metal parts,408137.0,2715998.0
SJ0017,SJ,2024,3444.0,332322.0,CA,Metal parts,496142.0,2332332.0
SJ0018,SJ,2024,3325.0,331513.0,CA,Cast ison and steel parts,166213.0,1584152.0
SJ0019,SJ,2024,3321.0,331511.0,CA,Cast iron and steel parts,73258.0,515830.0
SJ0020,SJ,2024,2493.0,321219.0,CA,Wood shavings for ag/pet and industrial wood flour,387750.0,2451284.0
SJ0021,SJ,2024,3599.0,332710.0,CA,Machined Components; Weldments,434466.0,1532665.0
SJ0022,SJ,2024,3599.0,332710.0,CA,"Metal fabrication: precision machining, welding, brazing",285176.0,2111614.0
SJ0023,SJ,2024,3471.0,332813.0,CA,"Precious metal plating, Alumina metallization and Brazing",64357.0,467328.0
SJ0024,SJ,2024,3398.0,332811.0,CA,"Manufacturing Aerospace, Defense, Semiconductor",78995.0,387184.0
SJ0025,SJ,2024,3398.0,332811.0,CA,"Manufacturing Aeorspace, Defense, Semiconductor and Medical Parts",326768.0,1357950.0
SJ0026,SJ,2024,2098.0,311824.0,HI,"Japanese Ramen, Chinese Noodles",216321.0,618347.0
SJ0027,SJ,2024,2092.0,311710.0,HI,Wholesale fresh fish,661707.0,2036588.0
SJ0028,SJ,2025,3479.0,332812.0,CA,Metal powder coat,47414.0,454033.0
SJ0029,SJ,2025,3677.0,334416.0,CA,"Electronic Coil, Transformer, and Other Inductor Manufacturing",148950.0,358216.0
SJ0030,SJ,2025,3085.0,326160.0,CA,Plastic bottles,1815896.0,22272141.0
SJ0031,SJ,2025,2673.0,326111.0,CA,Flexible Food Packaging,1327414.0,9025392.0
SJ0032,SJ,2025,4952.0,221320.0,CA,"Treated Wastewater, Struvite",357176.0,2864610.0
SJ0033,SJ,2025,3679.0,334419.0,CA,Solar combiner boxes and cable harnesses,415399.0,1456643.0
SJ0034,SJ,2025,4941.0,221310.0,CA,Treated water,81887.0,307668.0
ST0001,ST,1984,2531.0,,NJ,DRAFTING FURN. & EQUIPMENT,64117.0,677315.0
ST0002,ST,1984,3469.0,,NJ,METAL ELECTRONIC COMPONENTS,38354.0,339097.0
ST0003,ST,1984,3494.0,,NJ,CONTROL VALVES,35734.0,351407.0
ST0004,ST,1984,3444.0,,NJ,STEEL FABRICATIONS,23436.0,182005.0
ST0005,ST,1984,3089.0,,NJ,CAST ACRYLIC SHEETS,202424.0,2970985.0
ST0006,ST,1984,3089.0,,NJ,WINE CHILLERS,12480.0,97011.0
ST0007,ST,1984,2711.0,,NJ,DAILY NEWSPAPERS,113019.0,1606096.0
ST0008,ST,1984,3931.0,,NJ,TOY MUSICAL INSTRUMENTS,166441.0,2004103.0
ST0009,ST,1984,3555.0,,NJ,ROTARY & IMPRINT PRINTER,17628.0,164127.0
ST0010,ST,1984,2752.0,,NJ,WEB & SHEET FED PRINTING,79877.0,822098.0
ST0011,ST,1984,3499.0,,NJ,METAL SQUEEZE TUBES,57680.0,545135.0
ST0012,ST,1985,3566.0,,NJ,CUSTOM GEARS,72422.0,664713.0
ST0013,ST,1985,2752.0,,NJ,WEB & SHEET FED PRINTING,245465.0,3203107.0
ST0014,ST,1985,3442.0,,NJ,METAL DOORS,170189.0,1932005.0
ST0015,ST,1985,3356.0,,NJ,TITANIUM PRODUCTS,75757.0,839977.0
ST0016,ST,1985,3535.0,,PA,CONVEYING SYSTEMS,148690.0,1992087.0
ST0017,ST,1985,3993.0,,NJ,POINT OF PURCH. DISPLAYS,127283.0,1262896.0
ST0018,ST,1985,3357.0,,NJ,WIRE & CABLE PRODUCTS,129153.0,1446073.0
ST0019,ST,1985,3089.0,,NJ,CAST ACRYLIC SHEETS,150972.0,1793963.0
ST0020,ST,1985,3532.0,,NJ,CUSTOM STEEL FABRICATING,24031.0,216002.0
ST0021,ST,1985,2782.0,,NJ,BINDERS,139917.0,1380129.0
ST0022,ST,1985,3634.0,,NJ,ELECTRIC APPLIANCES,56276.0,514947.0
ST0023,ST,1985,3161.0,,NY,"CAMERA,TAPE,& AUDIO CASE",136959.0,754982.0
ST0024,ST,1985,3823.0,,PA,EXPENDABLE PROBES,200878.0,2701055.0
ST0025,ST,1985,2392.0,,NJ,BATH ACCESSORIES,176681.0,939625.0
ST0026,ST,1985,3399.0,,NJ,POWDERED METALS,726749.0,10502052.0
ST0027,ST,1985,2381.0,,NJ,INDUSTRIAL GLOVES,80781.0,975674.0
ST0028,ST,1985,2085.0,,NJ,BLENDED & BOTTLED SPIRIT,39249.0,353458.0
ST0029,ST,1985,2865.0,,NJ,DYE PROD. INTERMEDIATES,204869.0,2655041.0
ST0030,ST,1985,2761.0,,NJ,PROD. & MRKT. LEGAL SUPP,162921.0,1732415.0
ST0031,ST,1985,2834.0,,NJ,DRUGS & PHARMACEUTICALS,220938.0,2572978.0
ST0032,ST,1985,3441.0,,NJ,FABRICATED STEEL,20890.0,170281.0
ST0033,ST,1985,3315.0,,NJ,STEEL WIRE,251688.0,3036049.0
ST0034,ST,1985,3861.0,,NJ,AUDIO-VISUAL SYSTEMS,23315.0,199590.0
ST0035,ST,1985,3625.0,,NY,ELECTRICAL CONTROLS,311731.0,2498535.0
ST0036,ST,1985,3089.0,,NJ,TEFLON PRODUCTS,232061.0,3037515.0
ST0037,ST,1985,3357.0,,NY,COMMUNICATION CABLES,171489.0,1830891.0
ST0038,ST,1985,3089.0,,NJ,MOVEABLE DOLL EYES,195306.0,2465123.0
ST0039,ST,1985,2393.0,,NJ,TEXTILE BAGS,26140.0,233001.0
ST0040,ST,1985,3069.0,,NJ,CUSTOM MOLDED RUBBER PDT,206163.0,1737104.0
ST0041,ST,1985,3089.0,,CT,METALIZED POLYESTER,51286.0,555393.0
ST0042,ST,1985,3499.0,,NY,FITNESS & EXERCISE MACH.,97578.0,563306.0
ST0043,ST,1985,3679.0,,NJ,FERRITE CORES & DEVICES,139575.0,1423798.0
ST0044,ST,1985,3444.0,,NJ,CUSTOM METAL STRUCTURES,40507.0,325029.0
ST0045,ST,1985,2834.0,,NJ,PAINT ADDITIVES,143950.0,1772861.0
ST0046,ST,1985,3452.0,,NJ,"GROOV-PINS,THREADED",117189.0,1281946.0
ST0047,ST,1985,3498.0,,NJ,HEAT TREATING & BRAZING,435031.0,5415885.0
ST0048,ST,1985,2741.0,,NJ,PRINTING & BINDING,163048.0,1971864.0
ST0049,ST,1985,3412.0,,NJ,CUSTOMIZED STEEL DRUMS,196642.0,2478019.0
ST0050,ST,1985,3599.0,,NJ,CUSTOM-MADE MACHINES,48754.0,398886.0
ST0051,ST,1986,3612.0,,NJ,POWER SUPPLIES,145827.0,1386870.0
ST0052,ST,1986,3295.0,,NJ,PERLITE & VERMICULITE,41164.0,431125.0
